customer_id,checkin_date,nights,country,revenue_usd
C00802,2024-01-14,5,TW,391.11
C00802,2024-01-18,1,SG,66.78
C00802,2024-02-09,1,JP,160.5
C00802,2024-03-03,2,SG,369.13
C00802,2024-08-19,4,TH,580.12
C00802,2024-11-18,4,SG,704.34
C00802,2024-12-31,6,JP,259.96
C00802,2025-01-06,5,SG,845.37
C00802,2025-01-27,5,SG,848.94
C00802,2025-03-24,5,TW,509.16
C00803,2024-04-18,1,JP,72.93
C00803,2025-03-04,3,JP,498.76
C00804,2025-01-21,7,TW,1372.32
C00804,2025-03-29,2,SG,73.78
C00805,2024-01-05,5,SG,594.43
C00805,2024-03-05,4,JP,132.2
C00805,2024-04-04,6,KR,177.77
C00805,2024-04-04,5,JP,824.6
C00805,2024-04-09,2,TH,351.55
C00805,2024-04-27,2,SG,175.63
C00805,2024-05-08,6,SG,1076.46
C00805,2024-05-21,7,TH,1113.42
C00805,2024-05-28,1,JP,172.46
C00805,2024-06-14,7,TW,1286.68
C00805,2024-09-30,3,JP,134.03
C00805,2024-11-07,6,TW,417.85
C00805,2024-11-22,3,TH,543.62
C00805,2025-01-26,2,SG,140.43
C00805,2025-01-29,3,TH,497.4
C00805,2025-02-08,7,JP,350.99
C00805,2025-03-24,2,KR,317.61
C00806,2024-03-12,6,KR,404.02
C00806,2024-05-12,4,TH,502.67
C00806,2024-07-26,1,SG,31.8
C00806,2024-09-29,2,JP,54.93
C00806,2025-03-24,3,JP,364.06
C00807,2024-01-11,7,TH,176.75
C00807,2024-05-10,4,KR,191.94
C00807,2024-05-11,7,KR,489.49
C00807,2024-09-21,2,KR,197.52
C00807,2024-10-03,2,KR,48.61
C00807,2024-10-18,2,KR,148.62
C00807,2024-11-22,4,KR,367.42
C00807,2024-12-15,3,TH,299.62
C00807,2025-01-23,6,KR,1054.24
C00807,2025-03-17,4,KR,281.72
C00808,2024-01-12,2,SG,380.84
C00808,2024-07-02,4,TH,735.98
C00809,2024-01-08,7,KR,196.06
C00809,2024-03-13,4,TW,551.64
C00809,2025-01-02,4,JP,557.01
C00810,2024-11-07,4,TH,464.16
C00811,2024-01-21,2,TW,222.69
C00811,2024-01-27,4,SG,751.59
C00811,2024-02-27,6,KR,403.03
C00811,2024-03-17,6,JP,1167.68
C00811,2024-05-01,3,SG,381.48
C00811,2024-05-27,3,JP,598.67
C00811,2024-06-30,1,TW,36.69
C00811,2024-07-26,4,JP,743.88
C00811,2024-08-08,7,KR,522.29
C00811,2024-09-02,2,TW,41.92
C00811,2024-09-21,5,JP,982.46
C00811,2024-11-12,4,TH,501.47
C00811,2024-12-21,2,KR,268.43
C00811,2025-01-08,3,SG,504.46
C00811,2025-02-22,2,JP,53.33
C00811,2025-02-23,2,TW,157.82
C00812,2024-01-02,7,TW,1265.2
C00812,2024-02-22,2,TH,305.37
C00812,2024-03-03,2,KR,156.12
C00812,2024-04-18,2,TH,181.25
C00812,2024-06-18,5,SG,771.29
C00812,2024-06-20,2,TH,85.98
C00812,2024-08-08,3,KR,407.23
C00812,2024-10-25,1,SG,190.37
C00812,2024-11-10,2,SG,86.19
C00812,2024-11-25,5,KR,296.91
C00812,2025-01-15,5,JP,327.05
C00812,2025-03-06,6,KR,1084.98
C00812,2025-03-29,6,TW,1067.8
C00813,2024-01-26,6,JP,740.71
C00813,2024-03-16,6,JP,649.08
C00813,2024-04-08,4,KR,343.18
C00813,2024-04-30,3,SG,506.51
C00813,2024-06-27,3,TH,364.54
C00813,2024-07-11,3,KR,380.01
C00813,2024-07-16,1,JP,25.43
C00813,2024-09-12,3,JP,202.42
C00813,2024-09-28,6,SG,960.08
C00813,2024-10-05,7,KR,750.9
C00813,2024-10-26,5,SG,783.11
C00813,2024-11-04,3,KR,116.74
C00813,2024-11-06,7,KR,1315.46
C00813,2024-12-12,1,SG,51.38
C00813,2024-12-17,6,KR,832.25
C00813,2025-01-01,6,TH,643.54
C00813,2025-01-18,2,SG,104.69
C00813,2025-02-18,7,SG,823.44
C00814,2024-02-06,2,JP,306.23
C00814,2024-05-05,4,TW,316.32
C00814,2024-06-16,7,JP,1055.32
C00814,2024-08-10,6,SG,435.9
C00814,2024-10-05,6,JP,511.86
C00814,2024-11-07,6,TH,1058.95
C00814,2024-12-21,1,KR,165.3
C00814,2025-01-02,3,TW,80.41
C00814,2025-01-05,5,TH,831.28
C00814,2025-01-23,2,SG,284.26
C00814,2025-02-24,5,JP,601.75
C00815,2024-01-13,2,TH,269.87
C00815,2024-03-16,3,TH,518.49
C00815,2024-05-07,7,JP,281.5
C00815,2024-07-27,1,JP,58.52
C00815,2024-08-14,2,JP,54.99
C00815,2024-09-06,4,TH,355.67
C00815,2024-09-16,1,KR,92.63
C00815,2024-09-22,7,TH,140.55
C00815,2024-10-20,2,KR,285.98
C00815,2024-10-25,2,SG,324.64
C00815,2024-11-03,3,TW,312.33
C00815,2024-11-04,2,JP,161.42
C00815,2024-11-14,7,JP,642.96
C00815,2024-12-02,7,JP,602.38
C00815,2024-12-22,3,TH,304.11
C00815,2025-01-05,4,KR,483.84
C00815,2025-03-19,6,TW,473.65
C00815,2025-03-20,7,JP,1108.73
C00816,2024-01-18,6,TW,183.47
C00816,2024-03-20,4,KR,216.23
C00816,2024-08-13,4,TW,370.03
C00816,2024-10-07,5,TH,668.88
C00817,2024-06-20,2,TH,383.77
C00817,2024-10-15,4,TH,219.39
C00818,2024-01-13,2,JP,298.29
C00818,2024-02-13,1,SG,198.13
C00818,2024-02-19,6,TH,901.22
C00818,2024-02-20,7,JP,150.9
C00818,2024-02-25,1,SG,109.78
C00818,2024-02-28,5,TH,195.61
C00818,2024-02-29,4,JP,124.32
C00818,2024-03-04,3,KR,135.65
C00818,2024-04-21,6,TW,944.04
C00818,2024-04-24,6,TH,555.19
C00818,2024-05-19,2,TH,311.58
C00818,2024-09-08,3,TW,128.16
C00818,2024-10-06,1,TH,72.93
C00818,2024-11-06,5,SG,540.78
C00818,2024-11-25,3,TH,66.54
C00818,2025-01-12,4,SG,799.24
C00818,2025-03-21,2,SG,320.92
C00818,2025-03-31,1,SG,156.29
C00819,2024-05-22,4,SG,789.36
C00819,2024-06-04,6,TW,139.63
C00819,2024-06-10,6,TW,749.98
C00819,2024-06-18,7,TW,892.21
C00819,2024-10-01,5,TH,648.59
C00819,2024-10-19,2,SG,214.0
C00819,2024-11-26,7,TW,340.72
C00819,2024-12-11,3,TH,481.47
C00819,2025-01-17,7,KR,361.45
C00820,2024-02-28,1,TH,34.98
C00820,2024-05-06,3,SG,577.13
C00820,2024-05-08,4,TH,357.27
C00820,2024-06-06,1,TW,96.93
C00820,2024-12-05,2,KR,212.87
C00820,2024-12-10,2,KR,230.33
C00821,2024-01-28,7,KR,255.06
C00821,2024-03-28,6,JP,729.23
C00821,2024-05-07,1,JP,67.66
C00821,2024-06-16,5,SG,261.23
C00821,2024-08-02,1,SG,74.16
C00821,2024-09-02,4,SG,677.11
C00821,2024-11-30,3,JP,440.21
C00821,2025-01-25,7,JP,1143.69
C00821,2025-02-15,1,JP,37.07
C00822,2024-01-11,1,TH,168.96
C00822,2024-06-20,5,SG,799.35
C00822,2024-06-22,4,JP,484.78
C00822,2024-12-07,6,TW,514.99
C00822,2025-02-03,2,TW,197.13
C00823,2024-03-02,2,TW,82.53
C00823,2024-03-09,2,JP,172.66
C00823,2024-07-20,2,KR,110.71
C00823,2024-08-09,7,KR,739.21
C00823,2024-09-19,1,TH,175.12
C00823,2024-09-30,4,TH,758.86
C00823,2024-10-22,5,TH,689.0
C00823,2025-01-18,6,TW,200.64
C00823,2025-02-25,4,TW,668.12
C00823,2025-03-08,1,SG,144.36
C00823,2025-03-15,4,SG,233.21
C00823,2025-03-31,2,TW,394.86
C00824,2024-02-01,7,JP,1042.17
C00824,2024-02-05,4,SG,374.34
C00824,2024-02-22,4,TW,124.29
C00824,2024-03-12,7,SG,1128.04
C00824,2024-03-23,6,TW,1103.62
C00824,2024-04-18,5,JP,641.0
C00824,2024-05-19,6,TH,523.39
C00824,2024-08-23,7,JP,438.18
C00824,2024-10-28,5,KR,582.96
C00824,2024-11-10,6,JP,1104.64
C00824,2024-11-15,3,JP,327.86
C00824,2024-12-19,3,TH,231.49
C00824,2024-12-25,7,SG,954.29
C00824,2024-12-25,6,KR,304.35
C00824,2025-01-06,6,TW,990.52
C00824,2025-01-07,2,KR,127.43
C00824,2025-02-17,4,TW,521.92
C00824,2025-02-20,3,TH,549.88
C00824,2025-03-12,6,TH,577.09
C00825,2024-03-19,4,TW,533.65
C00825,2024-04-18,5,KR,980.43
C00826,2024-02-01,1,TW,125.29
C00826,2024-04-16,5,JP,182.47
C00826,2024-06-30,2,KR,279.99
C00826,2024-08-23,6,SG,1172.46
C00826,2024-09-15,1,TH,193.44
C00826,2024-11-23,4,TH,623.67
C00826,2024-12-15,6,TH,224.5
C00826,2024-12-21,4,TW,675.06
C00826,2025-01-14,7,TW,148.6
C00826,2025-01-25,7,KR,629.16
C00826,2025-02-16,4,TH,83.45
C00827,2024-02-17,2,JP,252.25
C00827,2024-05-22,5,TW,660.07
C00827,2024-05-30,2,KR,173.9
C00827,2024-07-26,2,KR,347.02
C00827,2024-10-08,2,TH,49.91
C00827,2024-11-02,1,TW,65.56
C00827,2024-12-04,2,KR,305.31
C00827,2025-01-25,2,KR,168.76
C00827,2025-02-18,7,JP,1048.69
C00828,2024-01-19,1,TW,166.77
C00828,2024-02-25,2,KR,100.98
C00828,2024-03-01,6,TH,522.15
C00828,2024-03-13,7,TW,857.07
C00828,2024-04-08,4,JP,783.12
C00828,2024-04-22,7,KR,1088.73
C00828,2024-06-22,7,JP,589.07
C00828,2024-07-19,3,TH,396.24
C00828,2024-08-06,2,SG,187.12
C00828,2024-10-23,6,TH,258.05
C00828,2024-10-23,3,TW,597.15
C00828,2024-12-20,5,SG,945.04
C00828,2024-12-28,2,TW,173.93
C00828,2025-02-22,7,JP,352.93
C00828,2025-03-07,1,TH,37.04
C00828,2025-03-09,2,KR,251.86
C00828,2025-03-23,4,TW,635.37
C00829,2024-04-10,5,SG,375.84
C00829,2024-04-11,5,TH,711.6
C00829,2024-05-16,1,JP,79.54
C00829,2024-06-15,1,JP,185.76
C00829,2024-06-28,4,TW,606.45
C00829,2024-07-17,3,KR,247.54
C00829,2024-08-29,6,SG,830.34
C00829,2024-09-24,4,TH,613.22
C00829,2024-10-31,3,SG,323.69
C00829,2024-11-15,4,TH,634.59
C00829,2024-11-25,7,KR,1163.12
C00829,2024-11-25,2,KR,198.71
C00829,2024-12-13,4,JP,272.91
C00829,2025-01-27,7,SG,465.19
C00829,2025-02-24,5,SG,801.76
C00829,2025-03-14,7,TW,1055.78
C00829,2025-03-17,6,KR,510.74
C00829,2025-03-21,3,KR,148.44
C00829,2025-03-29,3,TH,584.72
C00830,2024-01-06,4,KR,277.83
C00830,2024-01-14,7,SG,616.61
C00830,2024-02-19,5,TW,425.68
C00830,2024-04-24,3,TW,125.98
C00830,2024-05-19,7,JP,557.19
C00830,2024-06-08,2,KR,366.91
C00830,2024-07-08,7,JP,1308.4
C00830,2024-08-29,5,JP,798.69
C00830,2024-10-05,4,JP,405.08
C00830,2024-11-16,6,SG,493.68
C00830,2024-12-08,5,TW,600.85
C00830,2024-12-17,1,KR,133.37
C00830,2025-02-28,2,KR,65.35
C00831,2024-01-17,6,TW,257.33
C00831,2024-04-25,3,SG,585.88
C00831,2024-05-06,3,TW,338.08
C00831,2024-05-11,4,TH,623.8
C00831,2024-05-24,5,KR,435.25
C00831,2024-07-20,6,TW,721.77
C00831,2024-12-13,3,TW,261.88
C00831,2025-01-10,4,JP,406.81
C00831,2025-02-06,1,JP,22.76
C00831,2025-03-04,2,TH,286.25
C00832,2024-01-01,2,TW,283.33
C00832,2024-01-03,4,JP,238.75
C00832,2024-01-04,2,JP,91.14
C00832,2024-02-02,4,JP,364.47
C00832,2024-03-04,1,JP,162.6
C00832,2024-04-30,7,TH,831.28
C00832,2024-05-22,6,SG,826.3
C00832,2024-06-03,5,KR,270.56
C00832,2024-08-30,5,TH,591.34
C00832,2024-09-12,3,JP,498.21
C00832,2024-09-16,6,SG,800.17
C00832,2024-10-25,1,SG,119.67
C00832,2024-10-26,6,KR,1142.04
C00832,2024-11-10,2,JP,334.18
C00832,2024-12-06,1,TW,120.1
C00832,2025-01-14,4,TH,669.68
C00832,2025-01-15,7,TW,959.92
C00832,2025-01-17,5,TH,414.59
C00832,2025-01-28,1,TH,88.59
C00832,2025-01-29,1,JP,115.29
C00833,2024-01-09,6,KR,972.03
C00833,2024-01-25,4,KR,350.2
C00833,2024-08-20,3,JP,368.27
C00833,2024-09-08,1,TW,90.54
C00833,2025-03-14,2,JP,269.23
C00834,2024-07-28,1,JP,188.84
C00834,2024-10-23,7,TH,342.17
C00835,2024-01-01,6,KR,678.49
C00835,2024-04-07,5,TH,663.29
C00835,2024-04-28,3,TW,89.84
C00835,2024-06-01,3,JP,419.94
C00835,2024-06-15,5,TW,699.74
C00835,2024-08-18,4,SG,184.67
C00835,2024-09-28,4,JP,798.47
C00835,2024-10-05,7,TH,424.74
C00835,2024-10-11,6,TW,1161.07
C00835,2024-10-17,7,TH,815.5
C00835,2024-10-20,3,TW,141.12
C00835,2024-10-21,6,TH,552.44
C00835,2024-10-22,3,TW,254.67
C00835,2025-01-06,2,JP,193.39
C00835,2025-01-09,5,TW,582.7
C00835,2025-02-12,2,KR,297.83
C00836,2024-02-14,1,TW,119.0
C00836,2024-03-18,5,JP,576.26
C00836,2024-03-19,3,KR,273.72
C00836,2024-04-12,1,JP,163.99
C00836,2024-07-14,6,SG,346.86
C00836,2024-08-26,2,SG,272.15
C00836,2024-09-18,7,TW,1225.46
C00836,2024-10-04,7,TW,315.3
C00836,2024-10-04,5,JP,982.61
C00836,2024-10-26,2,TW,223.33
C00836,2024-12-05,4,TW,525.8
C00836,2024-12-18,5,SG,892.3
C00836,2025-01-08,7,JP,1016.56
C00836,2025-02-03,1,TW,95.24
C00836,2025-02-15,6,TH,295.94
C00836,2025-03-04,7,TW,926.99
C00836,2025-03-14,3,JP,77.51
C00836,2025-03-15,3,TW,440.46
C00836,2025-03-29,1,SG,143.71
C00837,2024-01-14,5,TW,829.83
C00837,2024-03-14,5,JP,831.24
C00837,2024-08-04,4,KR,97.86
C00837,2024-08-06,6,JP,1111.21
C00837,2024-09-01,5,KR,452.22
C00837,2024-10-27,7,TH,494.65
C00837,2024-12-07,4,KR,635.05
C00837,2025-03-20,7,TH,737.91
C00837,2025-03-31,1,TH,118.74
C00838,2024-03-03,7,SG,640.79
C00838,2024-04-24,5,TW,428.84
C00838,2024-07-20,6,TH,485.8
C00838,2024-08-08,5,KR,734.07
C00838,2024-08-15,6,TW,538.79
C00838,2024-09-07,7,JP,763.51
C00838,2024-09-28,7,JP,669.63
C00838,2024-11-01,3,TH,277.8
C00838,2024-12-15,7,KR,1225.94
C00838,2025-01-22,1,TW,42.94
C00838,2025-02-05,2,TH,392.58
C00838,2025-02-14,3,JP,506.87
C00838,2025-03-06,2,SG,241.59
C00839,2024-02-10,4,JP,274.56
C00839,2024-04-04,6,TH,1083.79
C00839,2024-04-04,4,TH,391.95
C00839,2024-07-10,1,TH,130.71
C00839,2024-07-13,2,KR,141.32
C00839,2024-07-29,3,TH,198.63
C00839,2024-08-02,5,KR,650.12
C00839,2024-08-08,7,KR,1112.28
C00839,2024-09-10,6,SG,385.16
C00839,2024-11-17,5,KR,869.72
C00839,2025-02-26,5,TW,334.17
C00839,2025-03-08,6,TW,505.04
C00840,2024-01-25,4,JP,540.13
C00840,2024-04-27,5,TH,810.31
C00840,2024-06-27,1,TH,120.31
C00840,2024-07-28,1,TW,25.09
C00840,2024-08-03,2,TW,393.79
C00840,2024-08-30,5,JP,804.95
C00840,2024-10-19,5,KR,666.62
C00840,2024-10-23,3,JP,418.53
C00840,2025-01-10,2,KR,236.81
C00840,2025-01-15,4,KR,464.14
C00840,2025-02-02,1,SG,112.32
C00840,2025-02-11,2,TW,47.37
C00840,2025-02-20,6,KR,254.38
C00841,2024-01-07,4,KR,182.93
C00841,2024-01-15,3,JP,451.4
C00841,2024-01-17,4,KR,275.05
C00841,2024-02-14,4,SG,684.48
C00841,2024-03-28,5,JP,340.37
C00841,2024-05-14,7,TW,278.95
C00841,2024-05-30,6,SG,601.22
C00841,2024-06-10,4,SG,265.56
C00841,2024-06-15,2,TW,95.67
C00841,2024-07-01,4,TW,600.22
C00841,2024-08-19,1,KR,70.92
C00841,2024-10-12,4,JP,777.88
C00841,2024-11-06,4,JP,475.14
C00841,2024-11-12,4,JP,200.61
C00841,2024-11-28,4,TH,195.58
C00841,2024-12-25,6,KR,963.25
C00841,2025-01-10,6,KR,359.04
C00841,2025-01-17,4,SG,144.82
C00841,2025-01-24,5,SG,280.91
C00842,2024-01-10,7,JP,295.9
C00842,2024-02-12,4,TH,768.37
C00842,2024-02-21,2,TW,364.59
C00842,2024-02-25,2,TH,246.28
C00842,2024-03-23,5,SG,171.27
C00842,2024-04-11,6,TH,1015.11
C00842,2024-05-01,1,KR,106.91
C00842,2024-07-03,7,TW,584.14
C00842,2024-09-04,4,TH,311.48
C00842,2024-09-19,1,TW,37.56
C00842,2024-10-10,5,JP,343.38
C00842,2024-10-30,7,TH,1275.83
C00842,2024-11-12,6,JP,658.9
C00842,2024-11-15,6,KR,133.46
C00842,2025-02-09,7,JP,1369.02
C00842,2025-03-06,5,KR,610.91
C00842,2025-03-19,6,TW,122.02
C00843,2024-01-03,2,SG,92.75
C00843,2024-03-08,1,SG,48.13
C00843,2024-04-10,3,TH,74.64
C00843,2024-04-29,3,SG,393.75
C00843,2024-06-01,7,JP,645.67
C00843,2024-06-20,2,TH,173.2
C00843,2024-07-17,6,TH,739.84
C00843,2024-08-04,5,JP,581.43
C00843,2024-08-16,3,TW,201.13
C00843,2024-09-25,7,JP,367.68
C00843,2024-10-07,7,SG,771.24
C00843,2025-02-16,3,KR,520.3
C00843,2025-02-25,2,TH,370.63
C00843,2025-03-15,2,SG,175.14
C00844,2024-01-21,7,TH,285.13
C00844,2024-02-09,3,JP,294.23
C00844,2024-03-02,4,SG,175.56
C00844,2024-03-18,4,SG,774.92
C00844,2024-03-29,7,TW,217.26
C00844,2024-10-08,7,SG,959.19
C00844,2024-11-27,1,JP,52.68
C00844,2024-12-08,6,TH,419.9
C00844,2024-12-25,5,SG,112.67
C00844,2024-12-29,6,SG,328.32
C00844,2025-01-30,2,TW,244.18
C00845,2024-01-30,3,JP,89.59
C00845,2024-04-12,5,TW,814.03
C00845,2024-04-21,7,TW,750.18
C00845,2024-05-22,1,TW,49.24
C00845,2024-06-03,6,KR,512.04
C00845,2024-08-13,7,SG,250.96
C00845,2024-09-08,2,SG,175.82
C00845,2024-09-12,4,JP,236.6
C00845,2024-11-16,6,TH,173.01
C00845,2024-11-25,4,TW,236.47
C00845,2024-12-13,2,JP,262.28
C00845,2025-01-22,1,SG,131.07
C00845,2025-01-27,2,KR,135.03
C00845,2025-02-10,4,TH,525.03
C00845,2025-02-21,4,TH,797.7
C00845,2025-03-10,7,JP,182.09
C00845,2025-03-17,6,KR,221.31
C00846,2024-01-01,6,SG,602.9
C00846,2024-02-29,7,TW,1312.66
C00846,2024-05-04,2,TW,94.51
C00846,2024-06-29,5,SG,929.65
C00846,2024-08-08,4,JP,632.53
C00846,2025-01-24,3,KR,519.38
C00846,2025-02-26,4,KR,425.45
C00847,2024-02-04,6,KR,778.62
C00847,2024-02-19,4,TH,649.28
C00847,2024-03-03,4,TH,165.77
C00847,2024-03-13,3,JP,568.28
C00847,2024-04-28,7,TH,1022.17
C00847,2024-05-16,2,KR,113.09
C00847,2024-05-24,2,KR,194.48
C00847,2024-08-03,1,TW,176.08
C00847,2024-08-21,5,KR,827.71
C00847,2024-08-30,4,TH,759.05
C00847,2024-11-01,3,TW,336.96
C00847,2024-11-04,1,TH,57.89
C00847,2024-11-11,2,KR,310.11
C00847,2024-11-21,6,JP,628.2
C00847,2024-12-21,3,TW,387.54
C00848,2024-01-13,6,TH,546.27
C00848,2024-01-18,6,JP,479.68
C00848,2024-03-08,3,JP,81.76
C00848,2024-03-15,3,KR,175.92
C00848,2024-03-18,4,JP,91.61
C00848,2024-05-23,1,JP,102.09
C00848,2024-06-17,4,JP,162.74
C00848,2024-07-20,1,SG,137.95
C00848,2024-07-22,1,TH,176.56
C00848,2024-12-04,2,TH,177.95
C00848,2024-12-13,1,TW,159.03
C00848,2024-12-24,2,JP,70.47
C00848,2025-01-02,5,SG,243.56
C00848,2025-02-21,5,JP,212.12
C00848,2025-02-26,2,KR,79.39
C00849,2024-01-06,3,TH,92.67
C00849,2024-02-25,3,JP,210.12
C00849,2024-03-18,2,JP,97.85
C00849,2024-04-01,1,SG,171.79
C00849,2024-05-24,4,SG,604.69
C00849,2024-07-01,6,TW,1041.97
C00849,2024-07-16,5,KR,860.29
C00849,2024-09-13,1,JP,53.92
C00849,2024-09-16,5,KR,438.39
C00849,2024-09-17,2,KR,173.75
C00849,2024-10-31,3,SG,540.27
C00849,2024-12-25,4,TH,723.22
C00849,2025-01-01,2,SG,353.44
C00849,2025-01-10,6,JP,312.45
C00849,2025-03-14,6,TW,978.53
C00849,2025-03-31,6,KR,1090.85
C00850,2024-02-12,2,SG,352.52
C00850,2024-04-25,2,JP,238.83
C00850,2024-08-12,1,TW,124.8
C00850,2024-08-15,7,JP,201.85
C00850,2024-09-03,4,TH,782.58
C00850,2024-09-05,4,TH,662.45
C00850,2024-10-13,6,JP,1021.54
C00850,2024-10-27,7,KR,838.98
C00850,2025-02-22,4,TW,507.49
C00850,2025-02-25,3,SG,183.33
C00851,2024-04-24,7,TW,1176.6
C00851,2024-09-01,3,KR,363.59
C00851,2024-10-19,6,TH,1178.86
C00851,2024-11-09,6,TW,1116.78
C00851,2025-02-26,4,JP,525.1
C00851,2025-03-14,2,TW,181.8
C00852,2024-02-11,2,SG,271.72
C00852,2024-03-04,2,TW,212.35
C00852,2024-06-18,1,TH,115.7
C00852,2024-07-08,5,SG,474.52
C00852,2024-08-10,4,TW,134.04
C00852,2025-03-03,4,KR,569.32
C00852,2025-03-15,2,SG,163.48
C00852,2025-03-15,6,TW,1131.63
C00853,2024-02-16,1,SG,155.52
C00853,2024-02-17,3,JP,170.24
C00853,2024-06-15,7,SG,1148.34
C00853,2024-08-10,5,TW,285.09
C00853,2024-09-09,7,TW,1207.02
C00853,2024-10-01,5,JP,531.22
C00853,2024-11-17,6,TH,1085.36
C00853,2024-12-19,3,TH,172.83
C00853,2025-01-25,5,SG,568.33
C00853,2025-02-02,4,TW,446.94
C00853,2025-03-07,2,JP,287.03
C00854,2024-01-17,2,TW,80.18
C00854,2024-01-22,1,SG,127.17
C00854,2024-03-13,6,TW,198.67
C00854,2024-04-29,6,TH,983.65
C00854,2024-07-31,7,KR,164.76
C00854,2024-08-05,7,KR,691.1
C00854,2024-09-05,5,JP,184.97
C00854,2024-09-20,7,TW,1295.19
C00854,2024-11-09,6,JP,823.28
C00854,2024-12-27,2,KR,130.19
C00854,2025-01-21,1,TH,74.67
C00854,2025-01-29,7,TW,692.5
C00854,2025-02-17,2,SG,194.98
C00855,2024-03-16,2,JP,79.7
C00855,2024-06-16,1,KR,20.71
C00855,2024-07-13,2,JP,71.45
C00855,2024-08-18,2,TH,187.32
C00855,2024-10-21,5,JP,835.24
C00855,2025-01-27,5,KR,191.74
C00855,2025-02-28,6,TH,836.19
C00855,2025-03-01,6,TH,936.49
C00856,2024-03-30,3,SG,476.51
C00856,2024-09-28,3,KR,116.18
C00856,2024-10-16,5,JP,994.14
C00856,2024-12-22,5,SG,925.97
C00856,2025-03-16,2,SG,221.29
C00857,2024-01-12,4,SG,379.66
C00857,2024-02-23,2,KR,372.76
C00857,2024-03-09,3,TW,187.89
C00857,2024-06-15,5,KR,974.89
C00857,2024-11-19,3,TW,470.14
C00857,2025-02-09,1,JP,171.91
C00857,2025-03-05,4,TH,546.88
C00858,2024-01-08,3,TW,505.61
C00858,2024-03-14,5,JP,726.42
C00858,2024-03-23,5,KR,161.08
C00858,2024-06-25,1,SG,25.08
C00858,2024-07-21,7,TW,1256.97
C00858,2024-07-22,7,JP,873.31
C00858,2024-08-24,3,JP,564.44
C00858,2024-08-27,4,JP,470.62
C00858,2024-10-11,4,TW,161.09
C00858,2025-01-14,6,SG,977.33
C00859,2024-01-07,5,KR,802.28
C00859,2024-01-14,7,TH,1117.99
C00859,2024-01-16,4,KR,621.74
C00859,2024-02-16,3,TW,311.39
C00859,2024-02-19,4,TW,345.86
C00859,2024-03-02,7,JP,501.95
C00859,2024-06-19,5,TW,309.01
C00859,2024-06-21,7,TW,578.7
C00859,2024-07-13,5,KR,938.83
C00859,2024-09-01,5,TH,623.68
C00859,2024-09-07,1,TW,96.0
C00859,2024-09-30,4,TW,580.36
C00859,2024-10-19,4,JP,275.61
C00859,2024-10-21,4,JP,352.43
C00859,2025-01-02,6,TH,624.81
C00859,2025-01-09,4,TH,592.35
C00859,2025-01-20,4,KR,392.94
C00859,2025-02-11,1,TH,102.89
C00859,2025-03-01,7,TW,1363.28
C00859,2025-03-31,6,KR,235.67
C00860,2024-03-07,2,TH,346.1
C00860,2024-03-09,4,JP,485.43
C00860,2024-04-06,7,TH,299.31
C00860,2024-04-08,6,JP,285.24
C00860,2024-04-15,3,SG,151.41
C00860,2024-05-09,2,JP,125.32
C00860,2024-06-09,6,TW,471.41
C00860,2024-06-13,2,TH,190.88
C00860,2024-06-24,6,SG,658.91
C00860,2024-07-25,2,TH,226.7
C00860,2024-07-29,6,SG,622.42
C00860,2024-08-14,5,KR,793.97
C00860,2024-08-14,1,TH,76.51
C00860,2024-10-11,7,TW,528.51
C00860,2024-11-12,1,KR,160.41
C00860,2024-12-16,5,KR,806.5
C00860,2025-01-02,4,KR,723.75
C00860,2025-02-18,2,TW,199.73
C00861,2024-01-05,4,TW,347.49
C00861,2024-01-18,1,TW,37.61
C00861,2024-05-16,4,JP,669.15
C00861,2024-11-08,5,TW,920.22
C00861,2025-02-08,7,JP,788.57
C00861,2025-03-09,2,TW,379.34
C00862,2024-04-02,7,TH,1106.74
C00862,2024-08-12,4,SG,705.98
C00862,2024-09-12,5,JP,666.55
C00862,2024-09-30,5,TW,902.33
C00862,2025-01-18,3,TW,437.87
C00863,2024-08-30,4,KR,145.61
C00863,2024-09-07,4,TH,698.4
C00863,2024-09-28,3,KR,586.84
C00863,2024-10-28,1,KR,37.02
C00863,2024-10-31,4,JP,310.03
C00863,2024-12-08,6,JP,162.56
C00863,2025-01-03,7,SG,372.63
C00863,2025-02-02,6,TW,569.89
C00864,2024-04-23,5,SG,440.22
C00864,2024-08-30,7,TW,1071.32
C00864,2025-03-02,6,TW,369.43
C00865,2024-03-21,3,KR,151.82
C00865,2024-04-02,3,TW,359.49
C00865,2024-04-05,3,KR,282.89
C00865,2024-04-28,5,JP,166.48
C00865,2024-05-16,1,JP,192.23
C00865,2024-07-05,7,SG,1254.01
C00865,2024-07-11,5,TH,378.01
C00865,2024-07-16,5,TH,195.02
C00865,2024-08-15,3,TH,89.96
C00865,2024-12-07,7,SG,888.49
C00865,2025-02-10,5,TW,321.77
C00865,2025-02-17,1,TH,25.52
C00865,2025-03-04,2,JP,212.34
C00866,2024-01-02,7,KR,1234.51
C00866,2024-04-07,4,TW,324.48
C00866,2024-04-28,7,JP,343.59
C00866,2024-04-30,4,KR,525.32
C00866,2024-05-23,7,JP,1265.35
C00866,2024-05-24,4,SG,213.64
C00866,2024-06-19,5,JP,638.62
C00866,2024-07-10,4,KR,113.72
C00866,2024-07-19,4,KR,387.92
C00866,2024-08-01,7,JP,882.94
C00866,2024-09-07,2,TH,293.98
C00866,2024-09-08,6,TH,263.42
